customer_id,avg_recency_days,avg_basket_size,avg_unique_basket_size,gross_revenue,qt_returns,last_purchase,orders,qt_products,qt_items,frequency,average_ticket
17287,57.666666666666664,79.85714285714286,12.571428571428571,1064.11,0.0,26.0,7.0,124.0,559.0,0.020172910662824207,152.01571428571427
15363,131.0,144.0,16.0,326.0,1.0,372.0,1.0,16.0,144.0,1.0,326.0
12915,224.0,46.5,9.5,363.65,0.0,148.0,2.0,22.0,93.0,0.008888888888888889,181.825
15544,36.4,345.44444444444446,13.555555555555555,3546.71,4.0,9.0,9.0,259.0,3109.0,0.024725274725274724,394.0788888888889
15738,20.823529411764707,186.375,2.875,4812.42,15.0,18.0,16.0,173.0,2982.0,0.04507042253521127,300.77625
16042,70.0,151.0,13.6,1197.27,10.0,22.0,5.0,71.0,755.0,0.01607717041800643,239.454
17381,18.2,884.448275862069,1.3793103448275863,20275.61,3.0,8.0,29.0,109.0,25649.0,0.07945205479452055,699.1589655172414
15827,18.6875,63.0,5.142857142857143,1836.0900000000001,39.0,73.0,14.0,115.0,882.0,0.04666666666666667,131.14928571428572
14180,12.928571428571429,28.76,4.48,4748.52,9.0,10.0,25.0,240.0,719.0,0.06887052341597796,189.94080000000002
13117,50.142857142857146,118.125,8.25,984.91,0.0,21.0,8.0,76.0,945.0,0.022727272727272728,123.11375
16916,349.0,220.0,64.5,576.26,0.0,23.0,2.0,143.0,440.0,0.005714285714285714,288.13
17964,341.0,150.5,42.0,471.7,0.0,31.0,2.0,104.0,301.0,0.005847953216374269,235.85
14466,57.166666666666664,143.71428571428572,5.0,2272.4,0.0,29.0,7.0,72.0,1006.0,0.020348837209302327,324.62857142857143
17235,347.0,112.0,12.0,550.06,0.0,25.0,2.0,29.0,224.0,0.005747126436781609,275.03
16510,,92.0,13.0,248.1,0.0,372.0,1.0,13.0,92.0,1.0,248.1
17802,145.0,250.66666666666666,34.0,1285.04,9.0,82.0,3.0,140.0,752.0,0.010309278350515464,428.34666666666664
15107,10.166666666666666,28.166666666666668,2.0,319.5,7.0,311.0,6.0,16.0,169.0,0.0967741935483871,53.25
17976,,106.0,56.0,353.19,0.0,372.0,1.0,65.0,106.0,1.0,353.19
14449,118.0,189.25,50.25,907.1,0.0,18.0,4.0,258.0,757.0,0.011267605633802818,226.775
19017,,15.0,15.0,54.25,0.0,372.0,1.0,15.0,15.0,1.0,54.25
19018,,23.0,19.0,66.65,0.0,372.0,1.0,19.0,23.0,1.0,66.65
16781,7.0,113.0,17.0,311.25,2.0,372.0,1.0,17.0,113.0,1.0,311.25
17547,,,,,4.0,,,,,,
13491,35.666666666666664,90.3,7.3,1215.82,0.0,51.0,10.0,86.0,903.0,0.031055900621118012,121.582
16186,35.0,251.66666666666666,7.25,4006.94,12.0,22.0,12.0,218.0,3020.0,0.03418803418803419,333.9116666666667
17685,59.333333333333336,279.42857142857144,12.571428571428571,3191.53,0.0,16.0,7.0,130.0,1956.0,0.0196078431372549,455.9328571428572
17581,24.8,237.08,9.16,11045.04,66.0,0.0,25.0,440.0,5927.0,0.06702412868632708,441.8016
15732,160.0,107.5,6.5,294.12,0.0,212.0,2.0,14.0,215.0,0.012422360248447204,147.06
13138,70.0,78.83333333333333,5.166666666666667,962.39,0.0,22.0,6.0,63.0,473.0,0.017094017094017096,160.39833333333334
15823,35.0,1.0,1.0,15.0,282.0,372.0,1.0,1.0,1.0,1.0,15.0
19021,,4.0,4.0,12.8,0.0,372.0,1.0,4.0,4.0,1.0,12.8
17567,40.55555555555556,329.0,13.75,4331.48,204.0,7.0,8.0,165.0,2632.0,0.02185792349726776,541.435
15061,11.903225806451612,602.5,1.4583333333333333,54534.14,282.0,3.0,48.0,403.0,28920.0,0.12972972972972974,1136.1279166666666
16203,78.5,65.5,6.75,592.9,1.0,58.0,4.0,35.0,262.0,0.012698412698412698,148.225
15640,26.285714285714285,440.46666666666664,16.0,12515.66,35.0,4.0,15.0,484.0,6607.0,0.04065040650406504,834.3773333333334
15574,97.5,87.25,32.75,702.25,0.0,177.0,4.0,168.0,349.0,0.02040816326530612,175.5625
16770,78.75,92.8,23.2,770.1,12.0,57.0,5.0,145.0,464.0,0.015822784810126583,154.02
17838,86.5,375.8,19.2,2779.3,458.0,26.0,5.0,121.0,1879.0,0.01440922190201729,555.86
17228,51.0,191.5,17.5,1906.09,0.0,15.0,8.0,208.0,1532.0,0.0223463687150838,238.26125
14829,85.75,113.0,9.75,697.55,38.0,29.0,4.0,42.0,452.0,0.011627906976744186,174.3875
19022,,134.0,14.0,252.3,0.0,372.0,1.0,14.0,134.0,1.0,252.3
17412,61.666666666666664,105.42857142857143,6.857142857142857,1258.06,0.0,2.0,7.0,66.0,738.0,0.018867924528301886,179.72285714285712
14031,22.8125,304.63157894736844,6.2631578947368425,17286.86,417.0,7.0,19.0,250.0,5788.0,0.05191256830601093,909.8347368421053
14775,157.0,391.3333333333333,19.0,1011.9,0.0,58.0,3.0,60.0,1174.0,0.009523809523809525,337.3
12971,5.271428571428571,108.01162790697674,1.0930232558139534,11189.91,85.0,3.0,86.0,305.0,9289.0,0.23243243243243245,130.11523255813952
15834,75.5,240.75,60.25,2231.25,4.0,70.0,4.0,272.0,963.0,0.019230769230769232,557.8125
17659,28.384615384615383,127.08333333333333,10.583333333333334,2999.46,39.0,17.0,12.0,158.0,1525.0,0.033707865168539325,249.955
15299,101.66666666666667,491.1666666666667,1.0,3907.01,5.0,67.0,6.0,6.0,2947.0,0.0196078431372549,651.1683333333334
15646,71.66666666666667,131.33333333333334,11.666666666666666,447.64000000000004,6.0,157.0,3.0,35.0,394.0,0.013888888888888888,149.21333333333334
13958,,,,,23.0,,,,,,
14443,63.8,234.5,21.0,1420.2,7.0,53.0,4.0,93.0,938.0,0.012658227848101266,355.05
14156,7.26,1052.4545454545455,12.981818181818182,117379.63,859.0,9.0,55.0,1400.0,57885.0,0.15151515151515152,2134.175090909091
16995,,,,,1.0,,,,,,
13402,245.0,239.5,16.0,621.23,0.0,127.0,2.0,39.0,479.0,0.008130081300813009,310.615
18168,39.2,99.0,16.166666666666668,1169.94,9.0,176.0,6.0,131.0,594.0,0.030456852791878174,194.99
17757,12.793103448275861,110.63333333333334,9.133333333333333,5601.34,4.0,1.0,30.0,740.0,3319.0,0.08064516129032258,186.71133333333333
14625,46.75,167.5,25.5,899.63,5.0,196.0,2.0,53.0,335.0,0.012048192771084338,449.815
13011,,13.0,3.0,50.550000000000004,0.0,372.0,1.0,3.0,13.0,1.0,50.550000000000004
13798,7.134615384615385,420.140350877193,1.9824561403508771,37153.85,434.0,1.0,57.0,349.0,23948.0,0.1532258064516129,651.8219298245614
15384,101.5,298.0,17.0,642.41,3.0,169.0,2.0,41.0,596.0,0.010471204188481676,321.205
14264,109.0,35.0,7.5,333.97,4.0,154.0,2.0,17.0,70.0,0.021739130434782608,166.985
13295,13.0,82.0,10.0,201.20000000000002,1.0,359.0,1.0,10.0,82.0,1.0,201.20000000000002
16754,,4280.0,2.0,2002.4,0.0,372.0,1.0,2.0,4280.0,1.0,2002.4
16634,150.0,41.0,4.5,217.9,0.0,222.0,2.0,9.0,82.0,0.013245033112582781,108.95
18239,38.5,159.0,16.0,1561.6100000000001,0.0,218.0,5.0,88.0,795.0,0.03225806451612903,312.322
14576,,12.0,1.0,35.400000000000006,0.0,372.0,1.0,1.0,12.0,1.0,35.400000000000006
13145,83.25,36.25,1.25,618.52,3.0,39.0,4.0,6.0,145.0,0.011976047904191617,154.63
14395,37.0,188.11111111111111,20.11111111111111,3507.71,4.0,2.0,9.0,350.0,1693.0,0.02425876010781671,389.74555555555554
14865,365.0,54.0,2.0,52.2,0.0,7.0,2.0,4.0,108.0,0.00546448087431694,26.1
15093,44.25,626.6666666666666,8.666666666666666,4597.02,27.0,18.0,6.0,108.0,3760.0,0.016901408450704224,766.1700000000001
12738,,147.0,10.0,137.35,0.0,372.0,1.0,10.0,147.0,1.0,137.35
16150,37.111111111111114,209.4,18.2,2053.02,43.0,42.0,5.0,117.0,1047.0,0.015105740181268883,410.604
17552,156.0,179.75,10.75,930.41,10.0,60.0,4.0,49.0,719.0,0.012779552715654952,232.6025
14236,292.0,155.0,7.5,490.86,0.0,80.0,2.0,15.0,310.0,0.006825938566552901,245.43
17961,10.323529411764707,14.35897435897436,5.410256410256411,1296.44,0.0,21.0,39.0,249.0,560.0,0.11079545454545454,33.242051282051285
14573,27.571428571428573,60.44444444444444,14.11111111111111,1653.42,6.0,179.0,9.0,235.0,544.0,0.04639175257731959,183.71333333333334
17135,88.75,174.85714285714286,4.857142857142857,1139.73,0.0,16.0,7.0,52.0,1224.0,0.019662921348314606,162.81857142857143
17396,110.66666666666667,286.2857142857143,3.2857142857142856,7312.8,0.0,39.0,7.0,26.0,2004.0,0.021021021021021023,1044.6857142857143
14213,,,,,244.0,,,,,,
12967,122.66666666666667,219.0,9.5,1660.9,195.0,358.0,2.0,19.0,438.0,0.14285714285714285,830.45
12686,,106.0,6.0,71.14,0.0,371.0,1.0,6.0,106.0,1.0,71.14
14679,,,,,1.0,,,,,,
15240,54.5,273.8,11.6,1706.57,8.0,44.0,5.0,78.0,1369.0,0.018656716417910446,341.31399999999996
18225,23.0,270.3333333333333,12.5,5509.12,38.0,3.0,12.0,271.0,3244.0,0.03305785123966942,459.0933333333333
13370,5.0,343.0,39.0,754.87,7.0,371.0,1.0,39.0,343.0,1.0,754.87
16883,184.0,52.0,16.5,276.73,0.0,187.0,2.0,38.0,104.0,0.010810810810810811,138.365
13520,52.166666666666664,272.1666666666667,8.0,2984.35,4.0,58.0,6.0,87.0,1633.0,0.01910828025477707,497.39166666666665
12841,15.956521739130435,110.28,9.16,4022.35,74.0,4.0,25.0,420.0,2757.0,0.06793478260869565,160.894
16905,73.2,201.14285714285714,16.714285714285715,3102.43,1.0,5.0,7.0,208.0,1408.0,0.01907356948228883,443.2042857142857
12427,90.0,175.33333333333334,8.333333333333334,699.8,297.0,21.0,3.0,28.0,526.0,0.008547008547008548,233.26666666666665
19023,,149.0,80.0,1079.7,0.0,371.0,1.0,80.0,149.0,1.0,1079.7
17967,,80.0,41.0,123.07,0.0,371.0,1.0,48.0,80.0,1.0,123.07
19024,,65.0,46.0,515.62,0.0,371.0,1.0,46.0,65.0,1.0,515.62
19025,,315.0,138.0,1895.94,0.0,371.0,1.0,138.0,315.0,1.0,1895.94
19026,,1.0,1.0,8.47,0.0,371.0,1.0,1.0,1.0,1.0,8.47
16891,92.5,56.6,33.2,809.7,0.0,1.0,5.0,203.0,283.0,0.013477088948787063,161.94
19027,,1640.0,585.0,6369.5599999999995,0.0,371.0,1.0,592.0,1640.0,1.0,6369.5599999999995
19028,,13.0,1.0,5.46,0.0,371.0,1.0,1.0,13.0,1.0,5.46
14589,,5.0,3.0,39.75,0.0,371.0,1.0,3.0,5.0,1.0,39.75
19029,,200.0,11.0,549.0,0.0,371.0,1.0,11.0,200.0,1.0,549.0
19030,,58.0,10.0,69.3,0.0,371.0,1.0,10.0,58.0,1.0,69.3
14680,23.066666666666666,842.25,4.5625,28754.11,1002.0,25.0,16.0,258.0,13476.0,0.04610951008645533,1797.131875
17884,122.66666666666667,213.5,26.75,717.45,0.0,3.0,4.0,117.0,854.0,0.01084010840108401,179.3625
12557,88.75,876.8,3.0,11990.960000000001,0.0,16.0,5.0,33.0,4384.0,0.014044943820224719,2398.192
